;day_of_week;day_of_year;hour;Vacances_C;Férié;Real visitor number;Predicted visitor number
33;0,0;1,0;1630,0;1,0;1,0;0,0;60,5195
34;0,0;1,0;1700,0;1,0;1,0;0,0;65,07141904761903
35;0,0;1,0;1730,0;1,0;1,0;0,0;65,26015238095238
36;0,0;1,0;1800,0;1,0;1,0;0,0;64,82888571428572
37;0,0;1,0;1830,0;1,0;1,0;0,0;63,05071904761905
38;0,0;1,0;1900,0;1,0;1,0;0,0;48,152052380952384
39;0,0;1,0;1930,0;1,0;1,0;0,0;44,56803333333333
40;0,0;1,0;2000,0;1,0;1,0;0,0;2,314333333333333
41;0,0;1,0;2030,0;1,0;1,0;0,0;1,485
42;0,0;1,0;2100,0;1,0;1,0;0,0;0,0
43;0,0;1,0;2130,0;1,0;1,0;0,0;0,0
44;0,0;1,0;2200,0;1,0;1,0;0,0;0,0
45;0,0;1,0;2230,0;1,0;1,0;0,0;0,0
46;0,0;1,0;2300,0;1,0;1,0;0,0;0,0
47;0,0;1,0;2330,0;1,0;1,0;0,0;0,0
48;1,0;2,0;0,0;1,0;-1,0;0,0;0,0
49;1,0;2,0;30,0;1,0;-1,0;0,0;0,0
50;1,0;2,0;100,0;1,0;-1,0;0,0;0,0
51;1,0;2,0;130,0;1,0;-1,0;0,0;0,0
52;1,0;2,0;200,0;1,0;-1,0;0,0;0,0
53;1,0;2,0;230,0;1,0;-1,0;0,0;0,0
54;1,0;2,0;300,0;1,0;-1,0;0,0;0,0
55;1,0;2,0;330,0;1,0;-1,0;0,0;0,0
56;1,0;2,0;400,0;1,0;-1,0;0,0;0,0
57;1,0;2,0;430,0;1,0;-1,0;0,0;0,0
58;1,0;2,0;500,0;1,0;-1,0;0,0;0,0
59;1,0;2,0;530,0;1,0;-1,0;0,0;0,0
60;1,0;2,0;600,0;1,0;-1,0;0,0;0,0
61;1,0;2,0;630,0;1,0;-1,0;0,0;0,0
62;1,0;2,0;700,0;1,0;-1,0;0,0;0,0
63;1,0;2,0;730,0;1,0;-1,0;0,0;0,0
64;1,0;2,0;800,0;1,0;-1,0;0,0;0,0
65;1,0;2,0;830,0;1,0;-1,0;0,0;0,0
66;1,0;2,0;900,0;1,0;-1,0;0,0;0,0
67;1,0;2,0;930,0;1,0;-1,0;0,0;0,0
68;1,0;2,0;1000,0;1,0;-1,0;0,0;0,12919999999999998
69;1,0;2,0;1030,0;1,0;-1,0;0,0;3,541633333333334
70;1,0;2,0;1100,0;1,0;-1,0;0,0;8,8819
71;1,0;2,0;1130,0;1,0;-1,0;0,0;10,449566666666666
72;1,0;2,0;1200,0;1,0;-1,0;0,0;11,541433333333334
73;1,0;2,0;1230,0;1,0;-1,0;0,0;12,213100000000003
74;1,0;2,0;1300,0;1,0;-1,0;0,0;14,701461904761905
75;1,0;2,0;1330,0;1,0;-1,0;0,0;23,3977619047619
76;1,0;2,0;1400,0;1,0;-1,0;0,0;36,7008
77;1,0;2,0;1430,0;1,0;-1,0;0,0;43,77786666666668
78;1,0;2,0;1500,0;1,0;-1,0;0,0;52,236466666666665
79;1,0;2,0;1530,0;1,0;-1,0;0,0;55,6297
80;1,0;2,0;1600,0;1,0;-1,0;0,0;63,2935
81;1,0;2,0;1630,0;1,0;-1,0;0,0;66,38529999999999
82;1,0;2,0;1700,0;1,0;-1,0;0,0;70,91935238095238
83;1,0;2,0;1730,0;1,0;-1,0;0,0;71,68295238095237
84;1,0;2,0;1800,0;1,0;-1,0;0,0;71,77928571428569
85;1,0;2,0;1830,0;1,0;-1,0;0,0;70,09785238095238
86;1,0;2,0;1900,0;1,0;-1,0;0,0;61,21998571428571
87;1,0;2,0;1930,0;1,0;-1,0;0,0;58,7452
88;1,0;2,0;2000,0;1,0;-1,0;0,0;13,164666666666665
89;1,0;2,0;2030,0;1,0;-1,0;0,0;11,495
90;1,0;2,0;2100,0;1,0;-1,0;0,0;1,078
91;1,0;2,0;2130,0;1,0;-1,0;0,0;0,77
92;1,0;2,0;2200,0;1,0;-1,0;0,0;0,154
93;1,0;2,0;2230,0;1,0;-1,0;0,0;0,154
94;1,0;2,0;2300,0;1,0;-1,0;0,0;0,154
95;1,0;2,0;2330,0;1,0;-1,0;0,0;0,154
96;2,0;3,0;0,0;-1,0;-1,0;0,0;0,0
97;2,0;3,0;30,0;-1,0;-1,0;0,0;0,0
98;2,0;3,0;100,0;-1,0;-1,0;0,0;0,0
99;2,0;3,0;130,0;-1,0;-1,0;0,0;0,0
100;2,0;3,0;200,0;-1,0;-1,0;0,0;0,0
101;2,0;3,0;230,0;-1,0;-1,0;0,0;0,0
102;2,0;3,0;300,0;-1,0;-1,0;0,0;0,0
103;2,0;3,0;330,0;-1,0;-1,0;0,0;0,0
104;2,0;3,0;400,0;-1,0;-1,0;0,0;0,0
105;2,0;3,0;430,0;-1,0;-1,0;0,0;0,0
106;2,0;3,0;500,0;-1,0;-1,0;0,0;0,0
107;2,0;3,0;530,0;-1,0;-1,0;0,0;0,0
108;2,0;3,0;600,0;-1,0;-1,0;0,0;0,0
109;2,0;3,0;630,0;-1,0;-1,0;0,0;0,0
110;2,0;3,0;700,0;-1,0;-1,0;0,0;0,0
111;2,0;3,0;730,0;-1,0;-1,0;0,0;0,0
112;2,0;3,0;800,0;-1,0;-1,0;0,0;0,0
113;2,0;3,0;830,0;-1,0;-1,0;0,0;0,0
114;2,0;3,0;900,0;-1,0;-1,0;0,0;0,0
115;2,0;3,0;930,0;-1,0;-1,0;0,0;0,0
116;2,0;3,0;1000,0;-1,0;-1,0;3,0;1,4939952380952384
117;2,0;3,0;1030,0;-1,0;-1,0;19,0;15,213223809523809
118;2,0;3,0;1100,0;-1,0;-1,0;31,0;26,53264047619047
119;2,0;3,0;1130,0;-1,0;-1,0;40,0;30,268849999999997
120;2,0;3,0;1200,0;-1,0;-1,0;40,0;33,66193333333333
121;2,0;3,0;1230,0;-1,0;-1,0;43,0;37,24401666666667
122;2,0;3,0;1300,0;-1,0;-1,0;45,0;43,10062142857141
123;2,0;3,0;1330,0;-1,0;-1,0;45,0;50,83525238095234
124;2,0;3,0;1400,0;-1,0;-1,0;51,0;64,70070238095238
125;2,0;3,0;1430,0;-1,0;-1,0;59,0;71,31498571428573
126;2,0;3,0;1500,0;-1,0;-1,0;67,0;76,45415714285717
127;2,0;3,0;1530,0;-1,0;-1,0;67,0;81,39115714285718
128;2,0;3,0;1600,0;-1,0;-1,0;71,0;86,52690000000004
129;2,0;3,0;1630,0;-1,0;-1,0;72,0;88,50226666666667
130;2,0;3,0;1700,0;-1,0;-1,0;76,0;92,71343333333333
131;2,0;3,0;1730,0;-1,0;-1,0;75,0;93,55116666666667
132;2,0;3,0;1800,0;-1,0;-1,0;73,0;91,16073333333331
133;2,0;3,0;1830,0;-1,0;-1,0;64,0;88,27825238095238
134;2,0;3,0;1900,0;-1,0;-1,0;60,0;86,45720952380951
135;2,0;3,0;1930,0;-1,0;-1,0;47,0;82,63605714285714
136;2,0;3,0;2000,0;-1,0;-1,0;47,0;67,12166666666668
137;2,0;3,0;2030,0;-1,0;-1,0;47,0;63,77746666666666
138;2,0;3,0;2100,0;-1,0;-1,0;0,0;0,0
139;2,0;3,0;2130,0;-1,0;-1,0;0,0;0,0
140;2,0;3,0;2200,0;-1,0;-1,0;0,0;0,0
141;2,0;3,0;2230,0;-1,0;-1,0;0,0;0,0
142;2,0;3,0;2300,0;-1,0;-1,0;0,0;0,0
143;2,0;3,0;2330,0;-1,0;-1,0;0,0;0,0
144;3,0;4,0;0,0;-1,0;-1,0;0,0;0,0
145;3,0;4,0;30,0;-1,0;-1,0;0,0;0,0
146;3,0;4,0;100,0;-1,0;-1,0;0,0;0,0
147;3,0;4,0;130,0;-1,0;-1,0;0,0;0,0
148;3,0;4,0;200,0;-1,0;-1,0;0,0;0,0
149;3,0;4,0;230,0;-1,0;-1,0;0,0;0,0
150;3,0;4,0;300,0;-1,0;-1,0;0,0;0,0
151;3,0;4,0;330,0;-1,0;-1,0;0,0;0,0
152;3,0;4,0;400,0;-1,0;-1,0;0,0;0,0
153;3,0;4,0;430,0;-1,0;-1,0;0,0;0,0
154;3,0;4,0;500,0;-1,0;-1,0;0,0;0,0
155;3,0;4,0;530,0;-1,0;-1,0;0,0;0,0
156;3,0;4,0;600,0;-1,0;-1,0;0,0;0,0
157;3,0;4,0;630,0;-1,0;-1,0;0,0;0,0
158;3,0;4,0;700,0;-1,0;-1,0;0,0;0,0
159;3,0;4,0;730,0;-1,0;-1,0;0,0;0,0
160;3,0;4,0;800,0;-1,0;-1,0;0,0;0,0
161;3,0;4,0;830,0;-1,0;-1,0;0,0;0,0
162;3,0;4,0;900,0;-1,0;-1,0;0,0;0,0
163;3,0;4,0;930,0;-1,0;-1,0;0,0;0,0
164;3,0;4,0;1000,0;-1,0;-1,0;4,0;2,495861904761904
165;3,0;4,0;1030,0;-1,0;-1,0;14,0;14,04221428571429
166;3,0;4,0;1100,0;-1,0;-1,0;23,0;25,593626190476186
167;3,0;4,0;1130,0;-1,0;-1,0;28,0;30,844649999999987
168;3,0;4,0;1200,0;-1,0;-1,0;32,0;33,379816666666656
169;3,0;4,0;1230,0;-1,0;-1,0;36,0;37,34307857142857
170;3,0;4,0;1300,0;-1,0;-1,0;42,0;41,25100238095236
171;3,0;4,0;1330,0;-1,0;-1,0;48,0;49,043390476190446
172;3,0;4,0;1400,0;-1,0;-1,0;58,0;59,958573809523806
173;3,0;4,0;1430,0;-1,0;-1,0;65,0;67,44016666666667
174;3,0;4,0;1500,0;-1,0;-1,0;70,0;72,18772380952385
175;3,0;4,0;1530,0;-1,0;-1,0;71,0;77,3143904761905
176;3,0;4,0;1600,0;-1,0;-1,0;75,0;85,4287
177;3,0;4,0;1630,0;-1,0;-1,0;76,0;87,40686666666666
178;3,0;4,0;1700,0;-1,0;-1,0;77,0;92,94995714285716
179;3,0;4,0;1730,0;-1,0;-1,0;75,0;94,28279047619048
180;3,0;4,0;1800,0;-1,0;-1,0;72,0;92,96629999999999
181;3,0;4,0;1830,0;-1,0;-1,0;71,0;90,19166666666665
182;3,0;4,0;1900,0;-1,0;-1,0;60,0;85,95819047619048
183;3,0;4,0;1930,0;-1,0;-1,0;44,0;81,16276666666667
184;3,0;4,0;2000,0;-1,0;-1,0;15,0;78,4931523809524
185;3,0;4,0;2030,0;-1,0;-1,0;15,0;79,06518095238096
186;3,0;4,0;2100,0;-1,0;-1,0;0,0;0,0
187;3,0;4,0;2130,0;-1,0;-1,0;0,0;0,0
188;3,0;4,0;2200,0;-1,0;-1,0;0,0;0,0
189;3,0;4,0;2230,0;-1,0;-1,0;0,0;0,0
190;3,0;4,0;2300,0;-1,0;-1,0;0,0;0,0
191;3,0;4,0;2330,0;-1,0;-1,0;0,0;0,0
192;4,0;5,0;0,0;-1,0;-1,0;0,0;0,0
193;4,0;5,0;30,0;-1,0;-1,0;0,0;0,0
194;4,0;5,0;100,0;-1,0;-1,0;0,0;0,0
195;4,0;5,0;130,0;-1,0;-1,0;0,0;0,0
196;4,0;5,0;200,0;-1,0;-1,0;0,0;0,0
197;4,0;5,0;230,0;-1,0;-1,0;0,0;0,0
198;4,0;5,0;300,0;-1,0;-1,0;0,0;0,0
199;4,0;5,0;330,0;-1,0;-1,0;0,0;0,0
200;4,0;5,0;400,0;-1,0;-1,0;0,0;0,0
201;4,0;5,0;430,0;-1,0;-1,0;0,0;0,0
202;4,0;5,0;500,0;-1,0;-1,0;0,0;0,0
203;4,0;5,0;530,0;-1,0;-1,0;0,0;0,0
204;4,0;5,0;600,0;-1,0;-1,0;0,0;0,0
205;4,0;5,0;630,0;-1,0;-1,0;0,0;0,0
206;4,0;5,0;700,0;-1,0;-1,0;0,0;0,0
207;4,0;5,0;730,0;-1,0;-1,0;0,0;0,0
208;4,0;5,0;800,0;-1,0;-1,0;0,0;0,0
209;4,0;5,0;830,0;-1,0;-1,0;0,0;0,0
210;4,0;5,0;900,0;-1,0;-1,0;0,0;0,0
211;4,0;5,0;930,0;-1,0;-1,0;0,0;0,006
212;4,0;5,0;1000,0;-1,0;-1,0;3,0;2,4797952380952375
213;4,0;5,0;1030,0;-1,0;-1,0;15,0;12,090476190476192
214;4,0;5,0;1100,0;-1,0;-1,0;24,0;23,847690476190472
215;4,0;5,0;1130,0;-1,0;-1,0;28,0;30,079076190476187
216;4,0;5,0;1200,0;-1,0;-1,0;32,0;33,47432857142856
217;4,0;5,0;1230,0;-1,0;-1,0;33,0;37,45797380952381
218;4,0;5,0;1300,0;-1,0;-1,0;35,0;42,45698809523808
219;4,0;5,0;1330,0;-1,0;-1,0;40,0;48,32237142857142
220;4,0;5,0;1400,0;-1,0;-1,0;50,0;64,0316714285714
221;4,0;5,0;1430,0;-1,0;-1,0;60,0;71,6492857142857
222;4,0;5,0;1500,0;-1,0;-1,0;67,0;78,99173809523809
223;4,0;5,0;1530,0;-1,0;-1,0;71,0;85,07497142857139
224;4,0;5,0;1600,0;-1,0;-1,0;76,0;93,671580952381
225;4,0;5,0;1630,0;-1,0;-1,0;77,0;95,52126666666668
226;4,0;5,0;1700,0;-1,0;-1,0;73,0;101,10806190476188
227;4,0;5,0;1730,0;-1,0;-1,0;75,0;101,50726190476188
228;4,0;5,0;1800,0;-1,0;-1,0;70,0;99,78768571428569
229;4,0;5,0;1830,0;-1,0;-1,0;69,0;97,51941904761901
230;4,0;5,0;1900,0;-1,0;-1,0;61,0;90,29634761904761
231;4,0;5,0;1930,0;-1,0;-1,0;49,0;85,80184761904762
232;4,0;5,0;2000,0;-1,0;-1,0;49,0;78,61093333333335
233;4,0;5,0;2030,0;-1,0;-1,0;49,0;76,97205238095238
234;4,0;5,0;2100,0;-1,0;-1,0;0,0;0,166
235;4,0;5,0;2130,0;-1,0;-1,0;0,0;0,0
236;4,0;5,0;2200,0;-1,0;-1,0;0,0;0,0
237;4,0;5,0;2230,0;-1,0;-1,0;0,0;0,0
238;4,0;5,0;2300,0;-1,0;-1,0;0,0;0,0
239;4,0;5,0;2330,0;-1,0;-1,0;0,0;0,0
240;5,0;6,0;0,0;-1,0;-1,0;0,0;0,0
241;5,0;6,0;30,0;-1,0;-1,0;0,0;0,0
242;5,0;6,0;100,0;-1,0;-1,0;0,0;0,0
243;5,0;6,0;130,0;-1,0;-1,0;0,0;0,0
244;5,0;6,0;200,0;-1,0;-1,0;0,0;0,0
245;5,0;6,0;230,0;-1,0;-1,0;0,0;0,0
246;5,0;6,0;300,0;-1,0;-1,0;0,0;0,0
247;5,0;6,0;330,0;-1,0;-1,0;0,0;0,0
248;5,0;6,0;400,0;-1,0;-1,0;0,0;0,0
249;5,0;6,0;430,0;-1,0;-1,0;0,0;0,0
250;5,0;6,0;500,0;-1,0;-1,0;0,0;0,0
251;5,0;6,0;530,0;-1,0;-1,0;0,0;0,0
252;5,0;6,0;600,0;-1,0;-1,0;0,0;0,0
253;5,0;6,0;630,0;-1,0;-1,0;0,0;0,0
254;5,0;6,0;700,0;-1,0;-1,0;0,0;0,0
255;5,0;6,0;730,0;-1,0;-1,0;0,0;0,0
256;5,0;6,0;800,0;-1,0;-1,0;0,0;0,0
257;5,0;6,0;830,0;-1,0;-1,0;0,0;0,0
258;5,0;6,0;900,0;-1,0;-1,0;0,0;0,0
259;5,0;6,0;930,0;-1,0;-1,0;0,0;0,006
260;5,0;6,0;1000,0;-1,0;-1,0;4,0;2,5234761904761904
261;5,0;6,0;1030,0;-1,0;-1,0;13,0;10,21264285714286
262;5,0;6,0;1100,0;-1,0;-1,0;22,0;21,13259523809524
263;5,0;6,0;1130,0;-1,0;-1,0;28,0;27,142514285714295
264;5,0;6,0;1200,0;-1,0;-1,0;32,0;31,216009523809532
265;5,0;6,0;1230,0;-1,0;-1,0;37,0;34,833757142857145
266;5,0;6,0;1300,0;-1,0;-1,0;39,0;40,73472857142856
267;5,0;6,0;1330,0;-1,0;-1,0;49,0;46,640000000000015
268;5,0;6,0;1400,0;-1,0;-1,0;61,0;61,19856507936508
269;5,0;6,0;1430,0;-1,0;-1,0;67,0;68,98176984126984
270;5,0;6,0;1500,0;-1,0;-1,0;73,0;77,73104761904762
271;5,0;6,0;1530,0;-1,0;-1,0;66,0;84,25254761904762
272;5,0;6,0;1600,0;-1,0;-1,0;70,0;94,78931428571434
273;5,0;6,0;1630,0;-1,0;-1,0;71,0;97,48338095238097
274;5,0;6,0;1700,0;-1,0;-1,0;70,0;104,12275238095236
275;5,0;6,0;1730,0;-1,0;-1,0;65,0;104,82191428571424
276;5,0;6,0;1800,0;-1,0;-1,0;62,0;103,63934761904761
277;5,0;6,0;1830,0;-1,0;-1,0;53,0;100,57135238095235
278;5,0;6,0;1900,0;-1,0;-1,0;47,0;92,8333809523809
279;5,0;6,0;1930,0;-1,0;-1,0;35,0;86,96601428571427
280;5,0;6,0;2000,0;-1,0;-1,0;11,0;83,91050000000001
281;5,0;6,0;2030,0;-1,0;-1,0;11,0;80,43303809523809
282;5,0;6,0;2100,0;-1,0;-1,0;0,0;0,344
283;5,0;6,0;2130,0;-1,0;-1,0;0,0;0,178
284;5,0;6,0;2200,0;-1,0;-1,0;0,0;0,0
285;5,0;6,0;2230,0;-1,0;-1,0;0,0;0,0
286;5,0;6,0;2300,0;-1,0;-1,0;0,0;0,0
287;5,0;6,0;2330,0;-1,0;-1,0;0,0;0,0
288;6,0;7,0;0,0;-1,0;-1,0;0,0;0,0
289;6,0;7,0;30,0;-1,0;-1,0;0,0;0,0
290;6,0;7,0;100,0;-1,0;-1,0;0,0;0,0
291;6,0;7,0;130,0;-1,0;-1,0;0,0;0,0
292;6,0;7,0;200,0;-1,0;-1,0;0,0;0,0
293;6,0;7,0;230,0;-1,0;-1,0;0,0;0,0
294;6,0;7,0;300,0;-1,0;-1,0;0,0;0,0
295;6,0;7,0;330,0;-1,0;-1,0;0,0;0,0
296;6,0;7,0;400,0;-1,0;-1,0;0,0;0,0
297;6,0;7,0;430,0;-1,0;-1,0;0,0;0,0
298;6,0;7,0;500,0;-1,0;-1,0;0,0;0,0
299;6,0;7,0;530,0;-1,0;-1,0;0,0;0,0
300;6,0;7,0;600,0;-1,0;-1,0;0,0;0,0
301;6,0;7,0;630,0;-1,0;-1,0;0,0;0,0
302;6,0;7,0;700,0;-1,0;-1,0;0,0;0,0
303;6,0;7,0;730,0;-1,0;-1,0;0,0;0,0
304;6,0;7,0;800,0;-1,0;-1,0;0,0;0,0
305;6,0;7,0;830,0;-1,0;-1,0;0,0;0,0
306;6,0;7,0;900,0;-1,0;-1,0;0,0;0,0
307;6,0;7,0;930,0;-1,0;-1,0;0,0;0,12
308;6,0;7,0;1000,0;-1,0;-1,0;7,0;8,115100000000002
309;6,0;7,0;1030,0;-1,0;-1,0;33,0;29,603914285714282
310;6,0;7,0;1100,0;-1,0;-1,0;56,0;55,25215714285718
311;6,0;7,0;1130,0;-1,0;-1,0;74,0;67,74054285714286
312;6,0;7,0;1200,0;-1,0;-1,0;85,0;83,88135714285714
313;6,0;7,0;1230,0;-1,0;-1,0;95,0;96,98286666666662
314;6,0;7,0;1300,0;-1,0;-1,0;100,0;116,70215238095241
315;6,0;7,0;1330,0;-1,0;-1,0;103,0;137,240919047619
316;6,0;7,0;1400,0;-1,0;-1,0;108,0;158,93996190476187
317;6,0;7,0;1430,0;-1,0;-1,0;113,0;171,2488333333333
318;6,0;7,0;1500,0;-1,0;-1,0;114,0;186,20809999999994
319;6,0;7,0;1530,0;-1,0;-1,0;115,0;192,95642857142843
320;6,0;7,0;1600,0;-1,0;-1,0;115,0;208,70263809523792
321;6,0;7,0;1630,0;-1,0;-1,0;111,0;220,19420000000005
322;6,0;7,0;1700,0;-1,0;-1,0;111,0;235,63069999999996
323;6,0;7,0;1730,0;-1,0;-1,0;106,0;240,17642142857136
324;6,0;7,0;1800,0;-1,0;-1,0;97,0;243,19390238095247
325;6,0;7,0;1830,0;-1,0;-1,0;87,0;243,74820238095242
326;6,0;7,0;1900,0;-1,0;-1,0;74,0;236,0879928571429
327;6,0;7,0;1930,0;-1,0;-1,0;55,0;231,88862380952384
328;6,0;7,0;2000,0;-1,0;-1,0;55,0;210,20619047619041
329;6,0;7,0;2030,0;-1,0;-1,0;55,0;191,40715714285713
330;6,0;7,0;2100,0;-1,0;-1,0;0,0;7,691
331;6,0;7,0;2130,0;-1,0;-1,0;0,0;2,445
332;6,0;7,0;2200,0;-1,0;-1,0;0,0;0,237
333;6,0;7,0;2230,0;-1,0;-1,0;0,0;0,237
334;6,0;7,0;2300,0;-1,0;-1,0;0,0;0,237
335;6,0;7,0;2330,0;-1,0;-1,0;0,0;0,237
336;0,0;8,0;0,0;-1,0;-1,0;0,0;0,0
337;0,0;8,0;30,0;-1,0;-1,0;0,0;0,0
338;0,0;8,0;100,0;-1,0;-1,0;0,0;0,0
339;0,0;8,0;130,0;-1,0;-1,0;0,0;0,0
340;0,0;8,0;200,0;-1,0;-1,0;0,0;0,0
341;0,0;8,0;230,0;-1,0;-1,0;0,0;0,0
342;0,0;8,0;300,0;-1,0;-1,0;0,0;0,0
343;0,0;8,0;330,0;-1,0;-1,0;0,0;0,0
344;0,0;8,0;400,0;-1,0;-1,0;0,0;0,0
345;0,0;8,0;430,0;-1,0;-1,0;0,0;0,0
346;0,0;8,0;500,0;-1,0;-1,0;0,0;0,0
347;0,0;8,0;530,0;-1,0;-1,0;0,0;0,0
348;0,0;8,0;600,0;-1,0;-1,0;0,0;0,0
349;0,0;8,0;630,0;-1,0;-1,0;0,0;0,0
350;0,0;8,0;700,0;-1,0;-1,0;0,0;0,0
351;0,0;8,0;730,0;-1,0;-1,0;0,0;0,0
352;0,0;8,0;800,0;-1,0;-1,0;0,0;0,0
353;0,0;8,0;830,0;-1,0;-1,0;0,0;0,0
354;0,0;8,0;900,0;-1,0;-1,0;0,0;0,0
355;0,0;8,0;930,0;-1,0;-1,0;0,0;0,0
356;0,0;8,0;1000,0;-1,0;-1,0;0,0;0,15273333333333336
357;0,0;8,0;1030,0;-1,0;-1,0;0,0;0,37566666666666665
358;0,0;8,0;1100,0;-1,0;-1,0;0,0;0,8913333333333334
359;0,0;8,0;1130,0;-1,0;-1,0;0,0;1,4302333333333332
360;0,0;8,0;1200,0;-1,0;-1,0;0,0;1,4364000000000003
361;0,0;8,0;1230,0;-1,0;-1,0;0,0;2,0557000000000003
362;0,0;8,0;1300,0;-1,0;-1,0;5,0;8,087095238095243
363;0,0;8,0;1330,0;-1,0;-1,0;29,0;30,40758095238096
364;0,0;8,0;1400,0;-1,0;-1,0;60,0;62,86366349206347
365;0,0;8,0;1430,0;-1,0;-1,0;71,0;91,60412857142859
366;0,0;8,0;1500,0;-1,0;-1,0;90,0;99,70499523809525
367;0,0;8,0;1530,0;-1,0;-1,0;95,0;106,9461476190476
368;0,0;8,0;1600,0;-1,0;-1,0;101,0;116,11889047619044
369;0,0;8,0;1630,0;-1,0;-1,0;105,0;118,06929047619045
370;0,0;8,0;1700,0;-1,0;-1,0;107,0;120,5483904761904
371;0,0;8,0;1730,0;-1,0;-1,0;106,0;117,6042047619047
372;0,0;8,0;1800,0;-1,0;-1,0;100,0;110,16059047619045
373;0,0;8,0;1830,0;-1,0;-1,0;91,0;103,6638238095238
374;0,0;8,0;1900,0;-1,0;-1,0;12,0;35,16959047619046
375;0,0;8,0;1930,0;-1,0;-1,0;12,0;31,215371428571423
376;0,0;8,0;2000,0;-1,0;-1,0;0,0;8,018833333333333
377;0,0;8,0;2030,0;-1,0;-1,0;0,0;8,544866666666667
378;0,0;8,0;2100,0;-1,0;-1,0;0,0;0,089
379;0,0;8,0;2130,0;-1,0;-1,0;0,0;0,089
380;0,0;8,0;2200,0;-1,0;-1,0;0,0;0,089
381;0,0;8,0;2230,0;-1,0;-1,0;0,0;0,089
382;0,0;8,0;2300,0;-1,0;-1,0;0,0;0,089
383;0,0;8,0;2330,0;-1,0;-1,0;0,0;0,089
384;1,0;9,0;0,0;-1,0;-1,0;0,0;0,0
385;1,0;9,0;30,0;-1,0;-1,0;0,0;0,0
386;1,0;9,0;100,0;-1,0;-1,0;0,0;0,0
387;1,0;9,0;130,0;-1,0;-1,0;0,0;0,0
388;1,0;9,0;200,0;-1,0;-1,0;0,0;0,0
389;1,0;9,0;230,0;-1,0;-1,0;0,0;0,0
390;1,0;9,0;300,0;-1,0;-1,0;0,0;0,0
391;1,0;9,0;330,0;-1,0;-1,0;0,0;0,0
392;1,0;9,0;400,0;-1,0;-1,0;0,0;0,0
393;1,0;9,0;430,0;-1,0;-1,0;0,0;0,0
394;1,0;9,0;500,0;-1,0;-1,0;0,0;0,0
395;1,0;9,0;530,0;-1,0;-1,0;0,0;0,0
396;1,0;9,0;600,0;-1,0;-1,0;0,0;0,0
397;1,0;9,0;630,0;-1,0;-1,0;0,0;0,0
398;1,0;9,0;700,0;-1,0;-1,0;0,0;0,0
399;1,0;9,0;730,0;-1,0;-1,0;0,0;0,0
400;1,0;9,0;800,0;-1,0;-1,0;0,0;0,0
401;1,0;9,0;830,0;-1,0;-1,0;0,0;0,0
402;1,0;9,0;900,0;-1,0;-1,0;0,0;0,0
403;1,0;9,0;930,0;-1,0;-1,0;0,0;0,02
404;1,0;9,0;1000,0;-1,0;-1,0;0,0;0,1974
405;1,0;9,0;1030,0;-1,0;-1,0;0,0;0,5981666666666666
406;1,0;9,0;1100,0;-1,0;-1,0;0,0;1,1768333333333334
407;1,0;9,0;1130,0;-1,0;-1,0;0,0;1,6488666666666665
408;1,0;9,0;1200,0;-1,0;-1,0;0,0;2,116366666666667
409;1,0;9,0;1230,0;-1,0;-1,0;0,0;2,316333333333333
